STATEFP,COUNTYFP,county_fips,state,BUYER_DEA_NO,pharmacy,address,pills,link,BUYER_STATE,BUYER_COUNTY
1,81,1081,AL,BA8191455,AUBURN DRUGS,1650 B SOUTH COLLEGE STREET  AUBURN  AL 36830,2660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA8191455.csv,AL,LEE
1,81,1081,AL,FP3018353,PUBLIX ALABAMA,2900 EAST UNIVERSITY DRIVE  AUBURN  AL 36830,23600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP3018353.csv,AL,LEE
1,81,1081,AL,BW5122027,WINN-DIXIE PHARMACY,1441 FOXRUN PARKWAY  OPELIKA  AL 36801,524370,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5122027.csv,AL,LEE
1,69,1069,AL,BB4569488,BEASLEY PHARMACY,111 EAST CHURCH STREET PO BOX 614  COLUMBIA  AL 36319,249090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB4569488.csv,AL,HOUSTON
1,73,1073,AL,BJ9774349,JEFFERSON HEALTH SYSTEM,2101 DANIEL PAYNE DRIVE  BIRMINGHAM  AL 35214,213700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ9774349.csv,AL,JEFFERSON
1,81,1081,AL,AS4599671,SMITHS PLAZA DRUGS INC,P O  BOX 398 2463 LEE RD 430  SMITHSSTATION  AL 36877,1093200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS4599671.csv,AL,LEE
1,81,1081,AL,FU2900101,U SAVE IT PHARMACY #17,2463 LEE ROAD 430  SMITHS STATION  AL 36877,269800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FU2900101.csv,AL,LEE
1,49,1049,AL,BV9990412,VALLEY HEAD DRUGS,114 COMMERCE AVE PO BOX 133  VALLEY HEAD  AL 35989,448710,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV9990412.csv,AL,DE KALB
1,49,1049,AL,AM8483846,MORGAN DRUGS,114 COMMERCE AVE  VALLEY HEAD  AL 35989,32200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM8483846.csv,AL,DE KALB
1,81,1081,AL,FA1439947,ALABAMA CVS PHARMACY,1888 OGLETREE ROAD  AUBURN  AL 36830,271100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA1439947.csv,AL,LEE
1,81,1081,AL,FB3359468,BEAUREGARD DRUGS,7667 ALABAMA HWY 51 STE A  OPELIKA  AL 36804,10200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB3359468.csv,AL,LEE
1,83,1083,AL,AW8768559,WESTSIDE PHARMACY INC,P O  BOX 654 1204 W MARKET ST  ATHENS  AL 35611,3163220,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AW8768559.csv,AL,LIMESTONE
1,83,1083,AL,BT8431924,"TENNESSEE VALLEY, HEALTHCARE DBA LIMESTONE",DRUG  200 WEST MARKET STREET  P O  BOX 709  ATHENS  AL 35612,5040480,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT8431924.csv,AL,LIMESTONE
1,83,1083,AL,AL0473683,LIMESTONE DRUG CO INC,200 W MARKET ST  P O BOX 709  ATHENS  AL 35612,84360,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AL0473683.csv,AL,LIMESTONE
1,83,1083,AL,BJ9699185,JOE'S PHARMACY,27691 CAPSHAW ROAD  HARVEST  AL 35749,904810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ9699185.csv,AL,MADISON
1,83,1083,AL,FP1156517,PUBLIX ALABAMA,22031 U  S  HIGHWAY 72  ATHENS  AL 35613,212500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1156517.csv,AL,LIMESTONE
1,51,1051,AL,BE6062979,ECLECTIC FAMILY PHARMACY,575 CLAUD ROAD   2000  P O  BOX 240519  ECLECTIC  AL 36024,1228670,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BE6062979.csv,AL,ELMORE
1,85,1085,AL,FF0589979,FORT DEPOSIT DRUG/PHARMACY,120 SOUTH POLLARD STREET PHYSICAL   PO BOX 280 MAILING   FORT DEPOSIT  AL 36032,329770,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF0589979.csv,AL,LOWNDES
1,51,1051,AL,BR5156713,ALABAMA CVS PHARMACY,763 WILSON ST   WETUMPKA  AL 36092,2183360,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156713.csv,AL,ELMORE
1,51,1051,AL,FW0309939,WALGREENS,795 WILSON ST  WETUMPKA  AL 36092,1093430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0309939.csv,AL,ELMORE
1,51,1051,NY,FR0153572,RITE AID,2160 STATE ROUTE 9  LAKE GEORGE  NY 12845,439830,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/NY-FR0153572.csv,NY,WARREN
1,51,1051,AL,FW2792679,WETUMPKA PHARMACY,54 VILLAGE LOOP  WETUMPKA  AL 36093,279940,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW2792679.csv,AL,ELMORE
1,51,1051,AL,BW5383663,WAL-MART PHARMACY 10-1101,4538 U S  HWY 231  WETUMPKA  AL 36092,1122490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383663.csv,AL,ELMORE
1,87,1087,AL,BF4209208,FREEMAN PHARMACY,209 W MLK HWY SUITE D  TUSKEGEE  AL 36083,1409560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF4209208.csv,AL,MACON
1,87,1087,AL,BR5156903,ALABAMA CVS PHARMACY,202 W  MARTIN LUTHER KING HWY   TUSKEGEE  AL 36083,670900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156903.csv,AL,MACON
1,87,1087,AL,BC8159394,CHANDLER DRUG CO INC,203 WEST LEE STREET  TUSKEGEE  AL 36083,599650,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC8159394.csv,AL,MACON
1,87,1087,AL,FC1875915,CENTRAL CARE PHARMACY,203 WEST LEE STREET  TUSKEGEE  AL 36083,128630,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FC1875915.csv,AL,MACON
1,51,1051,AL,FP1091040,PUBLIX ALABAMA,2451 COBBS FORD RD   PRATTVILLE  AL 36066,224620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1091040.csv,AL,AUTAUGA
1,51,1051,AL,FT0366143,TARGET STORES A DIV. OF TARGET CORP.,TARGET STORE T 2274 2754 LEGENDS PARKWAY  PRATTVILLE  AL 36066,219620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FT0366143.csv,AL,AUTAUGA
1,53,1053,AL,AM0478708,BREWTON MEDICAL CTR PHRMCY,1121 BELLEVILLE AVENUE  BREWTON  AL 36426,2374180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM0478708.csv,AL,ESCAMBIA
1,53,1053,AL,FW0664979,WALGREENS,2040 DOUGLAS AVE  BREWTON  AL 36426,1525100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0664979.csv,AL,ESCAMBIA
1,53,1053,AL,BW5382659,WAL-MART PHARMACY 10-1620,2578 DOUGLAS AVE  BREWTON  AL 36426,1022800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382659.csv,AL,ESCAMBIA
1,53,1053,AL,FW1125308,WAL-MART PHARMACY 10-1620,2578 DOUGLAS AVENUE  BREWTON  AL 36426,511020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1125308.csv,AL,ESCAMBIA
1,53,1053,AL,AH7029184,HARCO INC.,1025 DOUGLAS AVE  BREWTON  AL 36426,135700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH7029184.csv,AL,ESCAMBIA
1,53,1053,AL,BD9540255,FLOMATON PHARMACY,174 HWY 113 PO BOX 1018  FLOMATON  AL 36441,1221610,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD9540255.csv,AL,ESCAMBIA
1,53,1053,AL,AC2128747,COLEMAN DRUGS INC,331 PALAFOX STREET PO BOX 850  FLOMATON  AL 36441,80430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AC2128747.csv,AL,ESCAMBIA
1,55,1055,AL,BG7196846,GUEST APOTHECARY INC,102 A  EBLE STREET  GADSDEN  AL 35904,730560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BG7196846.csv,AL,ETOWAH
1,55,1055,AL,BR5157208,ALABAMA CVS PHARMACY,2608 W  MEIGHAN BLVD  GADSDEN  AL 35904,1836600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5157208.csv,AL,ETOWAH
1,55,1055,AL,BC2602654,CORPORATE PHCY SERVICES INC,319 BROAD STREET P O  BOX 1950  GADSDEN  AL 35901,4512540,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC2602654.csv,AL,ETOWAH
1,55,1055,AL,BR6655712,RIVERSIDE PHARMACY,401 SOUTH FIRST STREET  GADSDEN  AL 35901,2285470,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR6655712.csv,AL,ETOWAH
1,55,1055,AL,BG8992782,GADSDEN CITY PHARMACY,911 RAINBOW DRIVE  GADSDEN  AL 35901,1876460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BG8992782.csv,AL,ETOWAH
1,55,1055,AL,FP2160581,PARKS PHARMACY,825 W MEIGHAN BLVD  GADSDEN  AL 35901,49280,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP2160581.csv,AL,ETOWAH
1,97,1097,AL,BP7071323,PONQUINETTE DBA: LINCOLN PHARMACY,DR MARTIN LUTHER KING JR AVE  MOBILE  AL 36603,565800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP7071323.csv,AL,MOBILE
1,97,1097,AL,BF9548679,FRANKLIN PRIMARY HEALTH CTR PH,1303 DR MARTIN LUTHER KING JR  MOBILE  AL 36603,593370,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9548679.csv,AL,MOBILE
1,97,1097,AL,BW8574344,WALGREENS,2050 GOVERNMENT STREET  MOBILE  AL 36606,3997660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8574344.csv,AL,MOBILE
1,97,1097,AL,AB3182792,BRENNCORP INC,2152 AIRPORT BLVD  MOBILE  AL 36606,397310,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB3182792.csv,AL,MOBILE
1,97,1097,AL,FM2380195,MIDTOWN PHARMACY,2152 AIRPORT BOULEVARD SUITE  107  MOBILE  AL 36606,199060,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FM2380195.csv,AL,MOBILE
1,97,1097,AL,BR5154935,ALABAMA CVS PHARMACY,2550 DAUPHIN ST   MOBILE  AL 36606,2144780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154935.csv,AL,MOBILE
1,97,1097,AL,BF7785023,"FOOD WORLD PHARMACY, #334",BRUNO S SUPERMARKETS INC  3170 DAUPHIN ST   MOBILE  AL 36606,61030,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF7785023.csv,AL,MOBILE
1,97,1097,AL,BT4914796,TARGET STORES A DIV.OF TARGET CORP.,3150 BEL AIR MALL  MOBILE  AL 36606,753350,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT4914796.csv,AL,MOBILE
1,97,1097,AL,BA8214241,APPLIED PHARMACY SERVICES,3207 INTERNATIONAL DR  SUITE F  MOBILE  AL 36606,3200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA8214241.csv,AL,MOBILE
1,97,1097,AL,BB7081968,BRUNO'S PHARMACY #323,4350 OLD SHELL ROAD  MOBILE  AL 36608,142600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB7081968.csv,AL,MOBILE
1,97,1097,AL,BR5154783,ALABAMA CVS PHARMACY,4453 OLD SHELL RD   MOBILE  AL 36608,1342900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154783.csv,AL,MOBILE
1,97,1097,AL,FP1673501,PROFESSIONAL PHARMACY DBA FAMILY PHARMACY OF SPRINGHILL,4415 OLD SHELL RD  MOBILE  AL 36608,140610,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1673501.csv,AL,MOBILE
1,97,1097,AL,AK9045419,RITE AID,6400 AIRPORT BOULEVARD  MOBILE  AL 36608,1128190,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK9045419.csv,AL,MOBILE
1,97,1097,AL,BW8107838,WAL-MART PHARMACY 10-5098,1970 S  UNIVERSITY BLVD  MOBILE  AL 36609,908770,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8107838.csv,AL,MOBILE
1,97,1097,AL,BW6216469,WALGREENS,5705 COTTAGE HILL RD  MOBILE  AL 36609,2029530,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6216469.csv,AL,MOBILE
1,97,1097,AL,BK3376806,RITE AID,6305 COTTAGE HILL ROAD  MOBILE  AL 36609,833780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK3376806.csv,AL,MOBILE
1,101,1101,AL,BR5154872,ALABAMA CVS PHARMACY,3465 ATLANTA HWY   MONTGOMERY  AL 36109,1969700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154872.csv,AL,MONTGOMERY
1,101,1101,AL,BW7863966,WALGREENS,2281 E SOUTH BLVD  MONTGOMERY  AL 36116,1459060,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW7863966.csv,AL,MONTGOMERY
1,101,1101,AL,BC0285090,BAPTIST TOWER PHARMACY,2055 E SOUTH BOULEVARD SUITE 107  MONTGOMERY  AL 36116,1009020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC0285090.csv,AL,MONTGOMERY
1,101,1101,AL,FW0152671,WALGREENS,2920 CARTER HILL RD  MONTGOMERY  AL 36106,879130,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0152671.csv,AL,MONTGOMERY
1,101,1101,AL,BH2344430,"HARCO, SUPER DRUG","414 EAST SOUTH BOULEVARD, MONTGOMERY, AL 36105",104000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2344430.csv,AL,MONTGOMERY
1,101,1101,AL,BK2484486,RITE AID,1011 PERRY HILL ROAD  MONTGOMERY  AL 36109,506620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK2484486.csv,AL,MONTGOMERY
1,101,1101,AL,BS6192570,SAM'S PHARMACY 10-8106,1080 EASTERN BLVD  MONTGOMERY  AL 36117,496400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS6192570.csv,AL,MONTGOMERY
1,101,1101,AL,BC4965452,CLOVERLAND DRUGS,5350 C ATLANTA HIGHWAY  MONTGOMERY  AL 36109,438110,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC4965452.csv,AL,MONTGOMERY
1,101,1101,AL,BF4166989,FOOD WORLD PHARM #28,BRUNO S FOOD STORES  INC 2020 EAST SOUTH BLVD  MONTGOMERY  AL 36116,266160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF4166989.csv,AL,MONTGOMERY
1,101,1101,AL,BM7024893,MCC APOTHECARY,4145 CARMICHAEL ROAD SUITE A  MONTGOMERY  AL 36106,972380,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM7024893.csv,AL,MONTGOMERY
1,101,1101,AL,BW2216403,WINN-DIXIE PHARMACY,2730 EAST BLVD  MONTGOMERY  AL 36117,369050,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW2216403.csv,AL,MONTGOMERY
1,101,1101,AL,BB5952608,BRUNO'S PHARMACY # 231,1635 PERRY HILL ROAD  MONTGOMERY  AL 36106,143900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB5952608.csv,AL,MONTGOMERY
1,101,1101,AL,FM3161647,MCC APOTHECARY,4145 CARMICHAEL RD  MONTGOMERY  AL 36106,143340,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FM3161647.csv,AL,MONTGOMERY
1,101,1101,AL,BH1997456,RITE AID,"1629 PERRY HILL RD, MONTGOMERY, AL 36106",23000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH1997456.csv,AL,MONTGOMERY
1,101,1101,AL,BN8003422,NORTHEAST PHARMACEUTICALS,3480 EASTERN BOULEVARD  MONTGOMERY  AL 36116,45810,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BN8003422.csv,AL,MONTGOMERY
1,101,1101,AL,BW6337770,WINN-DIXIE PHARMACY,5841 ATLANTA HIGHWAY  MONTGOMERY  AL 36117,336990,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6337770.csv,AL,MONTGOMERY
1,89,1089,AL,BN9766645,NORTH RIMM PHARMACY,5045 N  MEMORIAL PARKWAY SUITE A  HUNTSVILLE  AL 35810,16730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BN9766645.csv,AL,MADISON
1,89,1089,AL,BP8533552,PROPST DISCOUNT DRUGS,717 PRATT AVENUE  NE  HUNTSVILLE  AL 35801,9181720,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP8533552.csv,AL,MADISON
1,89,1089,AL,BS6661424,STAR DISCOUNT PHARMACY,704 PRATT AVENUE NE  HUNTSVILLE  AL 35801,8329280,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS6661424.csv,AL,MADISON
1,89,1089,AL,BR5156460,BIG B DRUGS,801 ANDREW JACKSON W  HUNTSVILLE  AL 35801,96300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156460.csv,AL,MADISON
1,97,1097,AL,BW8645496,WALGREENS,12 SHELTON BEACH RD  SARALAND  AL 36571,3209590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8645496.csv,AL,MOBILE
1,97,1097,AL,BM4680612,MEDICINE SHOPPE,311 A SHELTON BEACH RD  SARALAND  AL 36571,1793520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM4680612.csv,AL,MOBILE
1,97,1097,AL,AK8655891,RITE AID,13 SHELTON BEACH ROAD  SARALAND  AL 36571,1022750,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK8655891.csv,AL,MOBILE
1,97,1097,AL,BF7921035,"FOOD WORLD PHARMACY, #337",112 SARALAND LOOP  SARALAND  AL 36571,524130,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF7921035.csv,AL,MOBILE
1,97,1097,AL,FF1378125,FOOD WORLD PHARMACY #337,112 SARALAND LOOP  SARALAND  AL 36571,521690,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FF1378125.csv,AL,MOBILE
1,97,1097,AL,AM0472011,MCCONAGHY DRUG STORE,5565 US HWY 43  P O BOX 488  SATSUMA  AL 36572,2973780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM0472011.csv,AL,MOBILE
1,101,1101,AL,BA5604372,ADAMS DRUGS,8189 VAUGHN ROAD  MONTGOMERY  AL 36116,871100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA5604372.csv,AL,MONTGOMERY
1,101,1101,AL,BH3740734,RITE AID,STURBRIDGE VILLAGE 7932 VAUGH RD  MONTGOMERY  AL 36116,625490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH3740734.csv,AL,MONTGOMERY
1,101,1101,AL,BT8510112,TARGET STORES A DIV.OF TARGET CORP.,2576 BERRYHILL ROAD  MONTGOMERY  AL 36117,421230,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT8510112.csv,AL,MONTGOMERY
1,101,1101,AL,BB1568116,BRUNO'S FOOD & PHARMACY #5,2747 BELL RD  MONTGOMERY  AL 36117,116130,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB1568116.csv,AL,MONTGOMERY
1,101,1101,AL,BB8523296,"BRUNO'S PHARMACY, #595",9168 E CHASE PKWY  MONTGOMERY  AL 36117,86700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB8523296.csv,AL,MONTGOMERY
1,101,1101,AL,FC0513502,"COSTCO WHOLESALE CORPORATION, DBA COSTCO PHARMACY",8251 EASTCHASE PARKWAY  MONTGOMERY  AL 36117,277100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FC0513502.csv,AL,MONTGOMERY
1,101,1101,AL,BP6611518,PHARMACY CARE ASSOCIATES,545 COTTON GIN ROAD  MONTGOMERY  AL 36117,3003590,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP6611518.csv,AL,MONTGOMERY
1,101,1101,AL,BW8572403,WALGREENS,6680 ATLANTA HWY  MONTGOMERY  AL 36117,2899160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8572403.csv,AL,MONTGOMERY
1,101,1101,AL,BR5156787,ALABAMA CVS PHARMACY,6990 ATLANTA HWY   MONTGOMERY  AL 36117,1335910,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156787.csv,AL,MONTGOMERY
1,101,1101,AL,FA2175291,ADAMS DRUGS-TAYLOR,7200 COPPERFIELD DR SUITE A  MONTGOMERY  AL 36117,275320,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA2175291.csv,AL,MONTGOMERY
1,101,1101,AL,FX0749498,X-TRA DISCOUNT DRUGS MONTGOMERY,7200 COPPERFIELD DR  MONTGOMERY  AL 36117,95960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FX0749498.csv,AL,MONTGOMERY
1,101,1101,AL,BP9379339,PUBLIX ALABAMA,7076 ATLANTA HIGHWAY  MONTGOMERY  AL 36117,362890,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP9379339.csv,AL,MONTGOMERY
1,101,1101,AL,FA0525898,ALABAMA CVS PHARMACY,9505 VAUGHN ROAD  PIKE ROAD  AL 36064,410900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA0525898.csv,AL,MONTGOMERY
1,101,1101,AL,FW0217150,WAL-MART PHARMACY #10-4407,10710 CHANTILLY PARKWAY  MONTGOMERY  AL 36117,399430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0217150.csv,AL,MONTGOMERY
1,101,1101,AL,BW5383586,WAL-MART PHARMACY 10-0930,3801 EASTERN BLVD   MONTGOMERY  AL 36116,799100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383586.csv,AL,MONTGOMERY
1,101,1101,AL,BV8883527,ALABAMA CVS PHARMACY,55 RAY THORINGTON RD   MONTGOMERY  AL 36117,751670,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV8883527.csv,AL,MONTGOMERY
1,101,1101,AL,BW3736800,WINN-DIXIE,7946 VAUGHN RD  MONTGOMERY  AL 36116,566280,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW3736800.csv,AL,MONTGOMERY
1,117,1117,AL,BW7249661,WAL-MART PHARMACY 10-3271,5100 HIGHWAY 31  CALERA  AL 35040,1827350,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW7249661.csv,AL,SHELBY
1,117,1117,AL,FP1914894,PUBLIX ALABAMA,90 MARKETPLACE CIRCLE  CALERA  AL 35040,281760,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP1914894.csv,AL,SHELBY
1,117,1117,AL,BW9529326,WALGREENS,9301 HWY 119  ALABASTER  AL 35007,1836620,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW9529326.csv,AL,SHELBY
1,89,1089,AL,BR5842528,RITE AID,444 WYNN DRIVE  N W   HUNTSVILLE  AL 35816,719120,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5842528.csv,AL,MADISON
1,89,1089,AL,BT7375492,TARGET STORES A DIV.OF TARGET CORP.,6275 UNIVERSITY DRIVE NW  HUNTSVILLE  AL 35806,736730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT7375492.csv,AL,MADISON
1,89,1089,AL,BS8262393,SAM'S PHARMACY 10-4776,5651 HOLMES AVE NW  HUNTSVILLE  AL 35816,322900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS8262393.csv,AL,MADISON
1,89,1089,AL,BS8446266,OMNICARE OF HUNTSVILLE,BLDG II PROGRESS CENTER  SUITE 220  HUNTSVILLE  AL 35806,4174150,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS8446266.csv,AL,MADISON
1,89,1089,AL,BR5154719,ALABAMA CVS PHARMACY,2001 CECIL ASHBURN DRIVE SE  HUNTSVILLE  AL 35802,1463330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154719.csv,AL,MADISON
